no,name,category
585,㈜민간임대허브제8호위탁관리부동산투자회사,공공기관 자회사
586,㈜서울리츠임대주택제1호위탁관리부동산투자회사,공공기관 자회사
587,㈜서울사회주택토지지원위탁관리부동산투자회사,공공기관 자회사
588,㈜에스이그린에너지,공공기관 자회사
589,㈜에이치엘제2호위탁관리부동산투자회사,공공기관 자회사
590,㈜에이치엘제5호위탁관리부동산투자회사,공공기관 자회사
591,㈜에이팸,공공기관 자회사
592,㈜엔에이치에프제10호공공임대위탁관리부동산투자회사,공공기관 자회사
593,㈜엔에이치에프제11호공공임대위탁관리부동산투자회사,공공기관 자회사
594,㈜엔에이치에프제12호공공임대위탁관리부동산투자회사,공공기관 자회사
595,㈜엔에이치에프제13호공공임대위탁관리부동산투자회사,공공기관 자회사
596,㈜엔에이치에프제14호공공임대위탁관리부동산투자회사,공공기관 자회사
597,㈜엔에이치에프제15호공공임대위탁관리부동산투자회사,공공기관 자회사
598,㈜엔에이치에프제1호공공임대위탁관리부동산투자회사,공공기관 자회사
599,㈜엔에이치에프제2호공공임대위탁관리부동산투자회사,공공기관 자회사
600,㈜엔에이치에프제3호공공임대위탁관리부동산투자회사,공공기관 자회사
601,㈜엔에이치에프제4호공공임대위탁관리부동산투자회사,공공기관 자회사
602,㈜엔에이치에프제5호공공임대위탁관리부동산투자회사,공공기관 자회사
603,㈜엔에이치에프제6호공공임대위탁관리부동산투자회사,공공기관 자회사
604,㈜엔에이치에프제7호공공임대위탁관리부동산투자회사,공공기관 자회사
605,㈜엔에이치에프제8호공공임대위탁관리부동산투자회사,공공기관 자회사
606,㈜엔에이치에프제9호공공임대위탁관리부동산투자회사,공공기관 자회사
607,㈜예미지뉴스테이기업형임대위탁관리부동산투자회사,공공기관 자회사
608,㈜우리천안두정위탁관리부동산투자회사,공공기관 자회사
609,㈜위례뉴스테이기업형임대위탁관리부동산투자회사,공공기관 자회사
610,㈜인천도화공공임대위탁관리부동산투자회사,공공기관 자회사
611,㈜인천도화뉴스테이기업형임대위탁관리부동산투자회사,공공기관 자회사
612,㈜인천도화위탁관리부동산투자회사,공공기관 자회사
613,㈜조흥포장,공공기관 자회사
614,㈜청년희망임대주택위탁관리부동산투자회사,공공기관 자회사
615,㈜캠코씨에스,공공기관 자회사
616,㈜캠코에프엠씨,공공기관 자회사
617,㈜케이솔라신안,공공기관 자회사
618,㈜케이원제16호분당위탁관리부동산투자회사,공공기관 자회사
619,㈜코시트,공공기관 자회사
620,㈜콤스코시큐리티,공공기관 자회사
621,㈜콤스코투게더,공공기관 자회사
622,㈜토지지원리츠제2호위탁관리부동산투자회사,공공기관 자회사
623,㈜페타미디어,공공기관 자회사
624,㈜펨코제7호민간임대주택위탁관리부동산투자회사,공공기관 자회사
625,㈜하나스테이제1호위탁관리부동산투자회사,공공기관 자회사
626,㈜하나트러스트제8호위탁관리부동산투자회사,공공기관 자회사
627,㈜해피투게더스테이제1호위탁관리부동산투자회사,공공기관 자회사
628,강릉영동대학교행복기숙사유한회사,공공기관 자회사
629,경기그린에너지㈜,공공기관 자회사
630,경기산업(주),공공기관 자회사
631,경북글로벌교류센터유한회사,공공기관 자회사
632,경인여자대학교행복기숙사유한회사,공공기관 자회사
633,경주풍력발전(주),공공기관 자회사
634,경희대학교국제캠퍼스학생기숙사유한회사,공공기관 자회사
635,경희대학교서울캠퍼스행복기숙사유한회사,공공기관 자회사
636,고속도로태양광발전㈜,공공기관 자회사
637,고신대학교행복기숙사유한회사,공공기관 자회사
638,광운대학교행복기숙사유한회사,공공기관 자회사
639,국제28호선박투자회사,공공기관 자회사
640,국제34호선박투자회사,공공기관 자회사
641,국제35호선박투자회사,공공기관 자회사
642,국제37호선박투자회사,공공기관 자회사
643,국제41호선박투자회사,공공기관 자회사
644,국제43호선박투자회사,공공기관 자회사
645,국제44호선박투자회사,공공기관 자회사
646,국제45호선박투자회사,공공기관 자회사
